ID;Filename;Link;Catalog;Title;Date;Creator;Contributor;Publisher;Width;Height;Scale;Shelfmark;;Remarks;Questions
1874/349711;0218180001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349711;http://hdl.handle.net/1874/349711;Het eylandt West-Voorn of Goedereede met de dieptens en de droogtens ronds-omme, tot aan den Hoek van Hollandt, etc.;1733;volgens order van ... de Heeren Staaten van Holland & West-Vrieslandt, gemeeten, gepeylt en op voetmaat in kaart gebragt;" bezuyden het eylandt in Maart 1729, en daar benoorden in de maanden July 1731 en 1732 door ... Nicol. Cruquius ;  en vervolgens in 't koper door David Coster ;  en gelettert door Claas Kondet, anno 1733.";[S.l.] : [s.n.];550;650;;KAART: *VIII*.B.k.30 (Dk39-2);;;
1874/349712;0218190001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349712;http://hdl.handle.net/1874/349712;"Kaart van het soogenaamde Nieuwe Gat, of wel het vervolg van de Dortsche Kil, zynde niet alleen voor de kleine, maar ook te gelijk voor de groote scheepvaart der steeden Dordregt, Delft, Rotterdam en Schiedam, die door afneeming der oevers is verwyd, en daar door in het midden tot groot nadeel en gevaar der scheepvaart verondiept : tot verbeetering van het selve zyn daar toe geprojecteert het maaken der kribbens, op deese kaart geteekent met A, B en C, met het verlangen van de oude dammen, en de twee triangels E, waar meede de oevers voor verder afneeming bevreid, het vaarwater regulierder in zyn wydte en beloop gebragt; waar uit dan seekere verbeetering voor de doorvaart te wagten is: behoorende deese kaart tot de gedaane inspectie enz. september 1757";1757;na de overgegeeven kaart verkleind getekend, den 13 October 1757. D. K[linkenberg];;[Den Haag] : [Landsdrukkerij];400;180;Schaal [ca. 1:2.500];KAART: *VIII*.B.k.31 (Dk39-2);;;
1874/349713;0218200001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349713;http://hdl.handle.net/1874/349713;Platte grond van 's Graven-hage zoo als het zelve zig vertoont in het jaar 1729;1729;G. v. Giessen.;;'s Gravenhage : R. Boitet excud.;570;450;;KAART: *VIII*.B.k.32 (Dk39-2);;;
1874/349714;0218210001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349714;http://hdl.handle.net/1874/349714;Kaart van een gedeelte der rivier het Spuij onder Oud-Beijerland streckende van deszelfs bovenmond of de Oude Maas tot even beneden de nieuwe tol ... behorende bij de voordragt tot het herstel van het triangelhoofd gelegen voor de Beer-Polder.;1700;;;[S.l.] : [s.n.];950;610;Schaal van 1000 ellen.;KAART: *VIII*.B.k.34 (Dk39-2);;;
1874/349715;0218220001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349715;http://hdl.handle.net/1874/349715;Aftekening der waterpassing van de Noord-Zee bij Katwyk en den boezem van Rhynland gedaan in den jaare 1766 door wylen den Professor Lulofs, en behoorende tot deszelfs verbaal in dato 25 July 1766;1771;[gecollationeerd door] Klaas Vis ; L. Schenk, Jansz. sculpsit 1771.;[S.l.] : [s.n.];320;200;;KAART: *VIII*.B.k.35 (Dk39-2);;;
1874/349716;0218230001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349716;http://hdl.handle.net/1874/349716;Kaart van de Merwede of Nieuwe Maas, van den Yssel tot Rotterdam, met de geprojecteerde waterwerken A. B. en C, ter verbetering van dit rivier-vak;1772;gepeild en gereduceerd als vooren gemeld door Melchior Bolstra ; L. Schenk, Jansz sculpsit 1772.;[Den Haag] : [Landsdrukkerij];610;320;Schaal [ca. 1:10.000];KAART: *VIII*.B.k.36 (Dk39-2);;;
1874/349717;0218240001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349717;http://hdl.handle.net/1874/349717;Kaart van de rivier de Lek, by en omtrent Schoonhoven, met eenige projecten tot verbetering der riviere in 't algemeen ten aanzien der scheepvaart en van de haven der gemelde stad in 't byzonder;1771;L. Schenk, Jansz. sculpsit 1771.;;[Den Haag] : [Landsdrukkerij];400;310;Schaal [ca. 1:5.000];KAART: *VIII*.B.k.37 (Dk39-2);;;
1874/349718;0218250001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349718;http://hdl.handle.net/1874/349718;Kaart van een gedeelte der rivier de Lek by en omtrent Krimpen, met de wederzydsche oevers en dyken, als mede van een gedeelte der Merwede en Nieuwe Maas, met de in deeze rivieren gevondene dieptens op de aangestipte raaijen en plaatsen. Dienende deeze kaart om aan te tonen de kwade gesteldheid van de rivier de Lek bij en omtrent het erf van Willem van der Geer [...] gemeten [...] op ordre van C. Brunings;1781;door Hendrik van Straalen [...] 1779 ; Leond. Schenk, Jansz. sculpsit, 1781.;[S.l.] : [s.n.];960;620;Schaal [ca. 1:3.500];KAART: *VIII*.B.k.38 (Dk39-2);;;
1874/349719;0218260001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349719;http://hdl.handle.net/1874/349719;Haga comitis, vulgo 's Graven-Hage.;1690;;;Amstelodami : F. de Wit excudit;530;380;;KAART: *VIII*.B.k.39 (Dk39-2);;;
1874/349720;0218270001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349720;http://hdl.handle.net/1874/349720;Dordrecht;1649;Joannes Blaeu.;;[Amsterdam] : Blaeu;530;420;;KAART: *VIII*.B.k.40 (Dk39-2);;;
1874/349721;0218280001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349721;http://hdl.handle.net/1874/349721;Gouda, elegantiss. Hollandiae Opp. ad Isalam amnem ubi Goudam flu. a quo Oppidum nomen habet, absorbet 1585.;1585;;;[K : ;480;32,5;Schaal [ca. 1:3.300];KAART: *VIII*.B.k.41 (Dk39-2);;;
1874/351957;0218290001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351957;http://hdl.handle.net/1874/351957;Gouda;1649;Joh. Blaeu.;;[S.l.] : Joh. Blaeu;500;380;;KAART: *VIII*.B.k.42 (Dk39-2);;;
1874/349722;0218300001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349722;http://hdl.handle.net/1874/349722;Roterodamum, Hollandiae in ostio Roteri flu. opp. magni illius Desiderii Erasmi patria.;1588;;;[K : ;400;290;Schaal [ca. 1:6.000];KAART: *VIII*.B.k.43 (Dk39-2);;;
1874/351958;0218310001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351958;http://hdl.handle.net/1874/351958;Rotterdam;1649;[Joh. Blaeu];;[S.l.] : [s.n.];510;400;;KAART: *VIII*.B.k.44 (Dk39-2);;;
1874/350540;0218320001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350540;http://hdl.handle.net/1874/350540;Nieuwe platte grond van de stad Rotterdam geleegen aan de rivieren de Maase en de Rotte : Plan nouveau de la ville de Rotterdam située sur les rivieres de la Meuse et de la Rotte.;1733;;;A Amsterdam : chez Henry de Leth;490;410;Schaal [ca. 1:4.750];KAART: *VIII*.B.k.45 (Dk39-2);;;
1874/350541;0218330001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350541;http://hdl.handle.net/1874/350541;Afbeelding der grondtvesten van het Huis te Britten : nevens d'omleggende landtstreeken en dorpen, ook de stadt Leiden, en den loop van den Rhyn by Katwyk in zee ... : hier worden bij vertoont d'aaloude Roomsche gedenkstukken ... uit den grondt ... opgedolven;1734;F. Bleiswijk del. et fecit.;;[S.l.] : [s.n.];410;320;;KAART: *VIII*.B.k.48 (Dk39-2);;;
1874/350542;0218340001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350542;http://hdl.handle.net/1874/350542;Kaarte en berigt van een nieuwe inlaagdyk tot ondersteuning der heereweg, en secureering der Eendragts polder.;1767;;;[Den Haag] : [Landsdrukkerij];280;260;Schaal [ca. 1:3.300];KAART: *VIII*.B.k.49 (Dk39-2);;;
1874/350543;0218350001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350543;http://hdl.handle.net/1874/350543;Hellevoetsluijs : figuijre 1 [en] 2;1688;J. v. Alberdinge.;;[S.l.] : [s.n.];500;720;Schaal [ca. 1:2.500];KAART: *VIII*.B.k.50 (Dk39-2);;;
1874/350544;0218360001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350544;http://hdl.handle.net/1874/350544;[Kaart van de rivier de Merwede tussen Woudrichem en Hardinxveld];1750;;;[S.l.] : [s.n.];470;360;;KAART: *VIII*.B.k.51 (Dk39-3);;;
1874/350545;0218370001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350545;http://hdl.handle.net/1874/350545;Hollandiae Meridionalis pars I : continens novissimam Delflandiae, Schielandiae et circumjacentium insularum descriptionem;1700;IVDA [=Johan van den Aveele];;Amstelaedami : ex typographia Gerardi Valk et Petri Schenk;540;440;Schaal [ca. 1:140.000];KAART: *VIII*.B.k.52 (Dk39-3);;;
1874/350546;0218380001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350546;http://hdl.handle.net/1874/350546;Hollandiae meridionalis pars II : continens novissimam Insularum Dordracencis Alblasser, Crimper et Clundert, cum adjacentibus descriptionem;1700;Joh. van den Avele invenit & fecit.;;Amstelaedami : ex typographia Gerardi Valk et Petri Schenk;540;440;Schaal [ca. 1:140.000];KAART: *VIII*.B.k.52 (Dk39-3);;;
1874/351900;0218390001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351900;http://hdl.handle.net/1874/351900;[Kaart van de killen ten oosten van de Biesbosch];17xx;;;[S.l.] : [s.n.];570;350;;KAART: *VIII*.B.k.53 (Dk39-3);;;
1874/350547;0218400001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350547;http://hdl.handle.net/1874/350547;[Kaart van het noordelijk deel van Overflakkee, met daarin Middelharnis en Sommelsdijk, het Haringvliet en de zuidelijke oever van Voorne];1758;D.K. [=Dirk Klinkenberg] del.;;[Den Haag] : [Landsdrukkerij];480;290;Schaal [ca. 1:23.000];KAART: *VIII*.B.k.54a (Dk39-3);;;
1874/350548;0218410001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350548;http://hdl.handle.net/1874/350548;[Kaart van het noordelijk deel van Overflakkee, met daarin Middelharnis en Sommelsdijk, het Haringvliet en de zuidelijke oever van Voorne];1758;D.K. [=Dirk Klinkenberg] del.;;[Den Haag] : [Landsdrukkerij];540;290;Schaal [ca. 1:23.000];KAART: *VIII*.B.k.54b (Dk39-3);;;
1874/352193;0218420001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-352193;http://hdl.handle.net/1874/352193;Kaart tot het project ontlasting van de Lek boven langs den Diefdyk tot in de Linge waar op een gemeeten kaart volgt langs de Linge tot in de Merwe;1754;[Melchior Bolstra];;[S.l.] : [s.n.];780;270;Schaal [ca. 1:14.000];KAART: *VIII*.B.k.55 (Dk39-3);;;
1874/350549;0218430001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350549;http://hdl.handle.net/1874/350549;[Kaart van de rivier de Merwede bij Hardinxveld wegens de verzanding van de rivier ter hoogte van de Oude Wiel];1761;[Melchior Bolstra];;[Den Haag] : [Landsdrukkerij];540;270;Schaal [ca. 1:12.000];KAART: *VIII*.B.k.56 (Dk39-3);;;
1874/350550;0218440001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350550;http://hdl.handle.net/1874/350550;Kaart van een gedeelte van de rivier de Leck, onder Lekkerkerk en Lekkerland, boven en beneden 't Huys de deur toe : waar tegens overlangs de Noord wal sedert eenige jaaren zanden zig hebben neer gezet, 't welk by ysgang nadeelig en gevaarlyk bevonden zynde, is by het Dyk collegie van den Alblasserwaard aan Haar Edele Groot Mogende voorzieninge verzogt : en naa gedaane inspectie en peilinge van de rivier door Joh. Lulofs [...] de twee kribbens op deeze kaart getekend letter A en B. voorgesteld, om de zanden ten Noorden de rivier te doen afzetten, en te deezer plaatsen een regulierder rivier te verkrygen tot voorkoming van de zo zeer gedugte yskropping en daar uit voortkomende ysdammen;1766;[Melchior Bolstra];;[Den Haag] : [Landsdrukkerij];370;230;Schaal [ca. 1:7.000];KAART: *VIII*.B.k.57 (Dk39-3);;;
1874/350551;0218450001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350551;http://hdl.handle.net/1874/350551;Platte grond van het groote doop-park voor den plegtigen doop van Fredrica Louisa Wilhelmina, Erf-Princesse van Orange en Nassau enz: enz: enz:, welke zal geschieden in de Groote of St. Jacobs Kerk in 's Hage, op woensdag den 19den Decembr. 1770;1771;L. Schenk, Jansz. sculpsit 1771.;;[S.l.] : [s.n.];540;410;Schaal [ca. 1:60];KAART: *VIII*.B.k.58 (Dk39-3);;;
1874/350552;0218460001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350552;http://hdl.handle.net/1874/350552;Nieuwe kaart van Schieland en Krimper Waard.;1749;;;te Amsterdam : by Isaak Tirion;380;330;Schaal [ca. 1:90.000];KAART: *VIII*.B.k.59 (Dk39-3);;;
1874/350590;0218470001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350590;http://hdl.handle.net/1874/350590;Nieuwe kaart van het Zuid Westelykste deel van Holland, behelzende de baljuwschappen Voorne, Putten enz.;1748;;;te Amsterdam : by Isaak Tirion;380;330;Schaal [ca. 1:150.000];KAART: *VIII*.B.k.60 (Dk39-3);;;
1874/350591;0218480001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350591;http://hdl.handle.net/1874/350591;Nieuwe kaart van het Zuid Oostelykste deel van Holland, behelzende de landen van Heusden, Altena, de Alblasserwaard, Krimpenerwaard, de Vyf Heeren Landen, enz. enz.;1749;;;te Amsterdam : by Isaak Tirion;380;330;Schaal [ca. 1:150.000];KAART: *VIII*.B.k.61 (Dk39-3);;;
1874/350592;0218490001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350592;http://hdl.handle.net/1874/350592;Nieuwe kaart van Delftland;1746;na de laatste meeting int licht gebracht.;;te Amsterdam : by Isaak Tirion;380;330;Schaal [ca. 1:100.000];KAART: *VIII*.B.k.62 (Dk39-3);;;
1874/350062;0218500001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350062;http://hdl.handle.net/1874/350062;Kaart van de Beneeden rivier de Maas en de Merwede, van de Noord Zee tot Gorinchem : de vyf blaaden van de Maas en Merwede in een generale kaart door M. Bolstra;1749;gecopieerd na de kaart van den landmeter M. Bolstra.;;[Amsterdam] : [Isaak Tirion];700;180;Schaal [ca. 1:80.000];KAART: *VIII*.B.k.63 (Dk39-3);;;
1874/350593;0218510001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350593;http://hdl.handle.net/1874/350593;Land-kaart van Holland, een gedeelte van Batavie soo als het was 1612.;1612;;;[S.l.] : [s.n.];110;180;Schaal [ca. 1:500.000];KAART: *VIII*.B.k.65 (Dk39-3);;;
1874/350594;0218520001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350594;http://hdl.handle.net/1874/350594;Novissima tabula insular. Dordracensis, Alblasser, Crimper, Clundert etc. : comprehendens item territoria Vianae, Goricomii, Leerdami, Altenae, Heusdenae, ac civitates S. Geertrudisbergam, Sevenbergam, Willemstadium, et circumjacentes regiones ad Holl. pertinentes;1629;auct. Balth. Florentio a Berckenrode.;;Amstelodami : sumptibus Henrici Hondii;560;460;Schaal [ca. 1:100.000];KAART: *VIII*.B.k.66 (Dk39-3);;;
1874/351627;0218530004.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351627;http://hdl.handle.net/1874/351627;[Vier manuscriptkaarten van de Alblasserwaard];1700;;;[S.l.] : [s.n.]; ; ;Diverse schalen.;KAART: *VIII*.B.k.67 (Dk39-3);;Diverse afmetingen;Welke afbeelding wil je hiervan gebruiken?
1874/350595;0218540001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350595;http://hdl.handle.net/1874/350595;Figurative kaart van de doorbraak te Kedichem benevens de situatie der rivier de Linge.;1809;;;[Amsterdam] : [Joh. Allart etc.];360;170;Schaal [ca. 1:6.000];KAART: *VIII*.B.k.68 (Dk39-3);;;
1874/351628;0218550006.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351628;http://hdl.handle.net/1874/351628;Nieuwe kaart van de Vyf Heeren Landen gelegen tusschen den Dief en Zouwen Dyk;1741;in 't licht gebragt en uitgegeven door Reinier en Josua Ottens, kaart verkoopers te Amsterdam 1741 ; J. van Jagen sculpsit 1741.;Amsterdam : Reinier en Josua Ottens;490;430;Schaal [ca. 1: 18.000];KAART: *VIII*.B.k.70 (Dk39-3);;"Afmeting per blad; gemonteerde afmeting niet in Aleph";
1874/351629;0218560001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351629;http://hdl.handle.net/1874/351629;Kaart van den Alblasserwaard en de Vijf Heeren Landen, groot 31070 bunden;1840;opnieuw bew. en verb. door ... A. Hansum en D.J. Glimmerveen in den jare 1840.;;[S.l.] : H.J. Backer;1320;780;Schaal 1:30.000.;KAART: *VIII*.B.k.71 (Dk39-3);;;
1874/349723;0218570001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349723;http://hdl.handle.net/1874/349723;Kaart van den grooten Zuidhollandschen waard, zoo als die was voor de overstroomng door den St Elisabets Vloed in 't jaar 1421;1821;opgemaakt en geteekend door Jan Smits J.Z.;;Rotterdam : Mensing en van Westrenen;600;450;;KAART: *VIII*.B.k.73 (Dk39-3);;;
1874/351630;0218580007.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351630;http://hdl.handle.net/1874/351630;"Kaarte ende meetinge gedaan ende gemaakt bij ons ondergeschreven uijt last en ordre van de ed. mogende heeren commissarissen van haar ed. grootmogende de heeren staaten van Holland ende Westvrieslandt, tot de verkoopinge der selver domijnen geauthoriseert; van den eijlande Oudt en Nieuw Roosenburg, Blankenburg, Ruijge, en Lange Plaat; gelegen in de reviere de Maase, tusschen het landt van Holland, en de lande van Voorne en Putten";1727;gemeeten ... geteekent den 24 ste maart 1727 Willem van Swieten [en] Johannis Sandifort.;;In 's Gravenhage : bij Jacobus de Iongh;550;490;Schaal [ca. 1: 4.000];KAART: *VIII*.B.k.74 (Dk39-3);;Afmeting per blad. Hier is geen gemonteerde versie van;Welke afbeelding wil je gebruiken?
1874/349724;0218590001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349724;http://hdl.handle.net/1874/349724;Kaerte van de Riviere de Merwede, van boven Hardincxvelt af, tot beneden de Basse kille toe, met eenige concepten van dammen, als A, B, C en D aen oirconde, dese getekent op den 29 Junij 1726;1726;Abel de Vries gead: Lantmeter.;;['s-Gravenhage] : [Staten van Holland];800;270;Schaal [ca. 1:9.500];KAART: *VIII*.B.k.75 (Dk39-3);;;
1874/350106;0218600001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350106;http://hdl.handle.net/1874/350106;Rivier en kanaal kaart van de Linge en de Zederik, met dezelver verlenging, ter uitwatering aan Steenenhoek, behoorende tot de beschouwing van de uitstroming der Opper Rijn, Waal en Maas wateren tot in zee en het daartoe dienend ontwerp om een Nieuwe Merwede van Hardinxveld tot in het Hollandsch Diep te vormen, ter bedijking van de oude verlamde Merwede, en die van den geheelen Biesbosch;1819;door J. Blanken Jansz. 1818 ; Dl. Veelwaard sculp 1819.;[S.l.] : [s.n.];920;310;Schaal [ca. 1:52.800];KAART: *VIII*.B.k.76 (Dk39-4);;;
1874/349725;0218610001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349725;http://hdl.handle.net/1874/349725;Kaart van het rivier vak de Merwede, van de Krabbe tot aan het Fort Loevestein, benevens de killen, welke op het Bergsche Veld en Hollandsch Diep uitwateren;1818;gemeten en in kaart gebragt in den jare 1818 door ... J. Wapperom Fz.;;[S.l.] : [s.n.];610;330;Schaal [ca. 1:50.000];KAART: *VIII*.B.k.77 (Dk39-4);;;
1874/349726;0218620001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349726;http://hdl.handle.net/1874/349726;[Kaart van waterstaatkundige verbeteringen in de buurt van de Merwede tussen Gorinchem en Werkendam];1740;;;[S.l.] : [s.n.];470;360;;KAART: *VIII*.B.k.78 (Dk39-4);;;
1874/349727;0218630001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-349727;http://hdl.handle.net/1874/349727;Kaart van de situatie der rivier de Lek bij den Hagestijnsche Schaardyk in de maand April 1797 by een laage rivier van 5 1/2 voeten aan het peil te Cuijlenburg ...;1797;aldus gedaan en in kaart gebragt door ons ondergeteekende landmeeters J. Engelman, F. Beyerinck, Hagestijn, den 14 Junij 1797.;;[S.l.] : [s.n.];870;350;;KAART: *VIII*.B.k.79 (Dk39-4);;;
